Year,Type,Country,Area,Activity,Sex ,Fatal
1936.0,Provoked,AUSTRALIA,New South Wales,Paddleskiing,M,False
1936.0,Unprovoked,AUSTRALIA,Victoria ,Swimming ,M,True
1935.0,Provoked,AUSTRALIA,Victoria,Cruising,,False
1935.0,Unprovoked,AUSTRALIA,Torres Strait,Diving?,M,False
1935.0,Unprovoked,USA,North Carolina,Swimming,M,True
1935.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Swimming,M,True
1935.0,Unprovoked,AUSTRALIA,Queensland,"Fell overboard, hanging onto lifebuoy",M,True
1935.0,Invalid,UNITED KINGDOM,Isle of Wight,Fishing,M,True
1935.0,Unprovoked,AUSTRALIA,Torres Strait,Diving for beche-de-mer from lugger,M,True
1935.0,Invalid,USA,California,fishing boat exploded & sank,M,True
1935.0,Invalid,USA,California,fishing boat exploded & sank,M,True
1935.0,Unprovoked,PANAMA,,"Fishing with dynamite, afterwards in water retrieving catch",M,True
1935.0,Unprovoked,CROATIA,Adriatic Sea,Swimming,F,True
1935.0,Unprovoked,USA,New Jersey,"Fishing for bluefish, shark leapt into dory",M,False
1935.0,Unprovoked,SOLOMON ISLANDS,Makira-Uluwa Province,Fishing,M,True
1935.0,Boating,AUSTRALIA,South Australia,,,False
1935.0,Unprovoked,PAPUA NEW GUINEA,Northern (Oro) Province,,,False
1935.0,Provoked,SOUTH AFRICA,KwaZulu-Natal,Put foot inside a landed & supposedly dead shark,M,False
1935.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1935.0,Invalid,AUSTRALIA,New South Wales,"Disappeared 11 days earlier, probable homicide victim",M,True
1935.0,Unprovoked,USA,California,,M,False
1935.0,Unprovoked,AUSTRALIA,Queensland,Diving from dinghy for trochus shell,M,False
1935.0,Provoked,SOUTH AFRICA,KwaZulu-Natal,Put foot inside mouth of supposedly dead shark,M,False
1935.0,Unprovoked,AUSTRALIA,Torres Strait,"Pearl diving, but standing in the water",M,False
1935.0,Provoked,AUSTRALIA,Queensland,Hauling in net with shark in it,M,False
1935.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,False
1935.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,True
1935.0,Unprovoked,AUSTRALIA,New South Wales,Standing,M,True
1935.0,Unprovoked,AUSTRALIA,New South Wales,Surfing (pneumatic surfboard),M,False
1935.0,Unprovoked,AUSTRALIA,New South Wales,Fishing,M,False
1935.0,Boating,AUSTRALIA,Queensland,Fishing for sharks,,False
1935.0,Invalid,ISRAEL,Herzliyah,,,True
1935.0,Invalid,AUSTRALIA,Queensland,,M,True
1934.0,Unprovoked,AUSTRALIA,New South Wales,Splashing,F,False
1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming (lead swimmer in race),M,True
1934.0,Unprovoked,AUSTRALIA,New South Wales,Taken as he dived into the water,M,True
1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming & splashing,M,False
1934.0,Unprovoked,AUSTRALIA,Northern Territory,Bathing,F,True
1934.0,Provoked,BERMUDA,Hamilton,Fishing,M,False
1934.0,Unprovoked,AUSTRALIA,Torres Strait,Freediving for trochus shell (submerged),M,True
1934.0,Provoked,BERMUDA,Hamilton,Fishing,M,False
1934.0,Boating,ITALY,Sicily,Fishing on a boat,M,False
1934.0,Invalid,ITALY / CROATIA,,Swimming,F,True
1934.0,Unprovoked,AUSTRALIA,Queensland,Dived into sea from launch & bitten immediately,M,True
1934.0,Unprovoked,CROATIA,Adriatic Sea,Swimming,F,True
1934.0,Unprovoked,USA,Georgia,Swimming,M,False
1934.0,Boating,AUSTRALIA,New South Wales,Fishing,N,False
1934.0,Provoked,AUSTRALIA,New South Wales,Fishing,M,False
1934.0,Unprovoked,USA,Florida,Standing,M,True
1934.0,Unprovoked,AUSTRALIA,Queensland,Body surfing,M,False
1934.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,True
1934.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming ,M,False
1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming in waist-deep water ,M,True
1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming in hip-deep water,M,True
1934.0,Provoked,AUSTRALIA,New South Wales,Fishing ,,False
1934.0,Unprovoked,AUSTRALIA,Torres Strait,Splashing in water ,M,False
1934.0,Unprovoked,CHILE,Elqui Province,Fell into the water,M,True
1934.0,Boating,TURKEY,Istanbul,Fishing,M,False
1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming outside the safety enclosure attempting to retrieve a tennis ball drifting toward midstream ,M,False
1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming on sandbar adjacent to channel,M,False
1933.0,Unprovoked,AUSTRALIA,Torres Strait,Free diving for trochus ,M,True
1933.0,Unprovoked,AUSTRALIA,Queensland,Pearl diving,M,False
1933.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,False
1933.0,Boating,ISRAEL,,Fishing,M,False
1933.0,Provoked,USA,California,"Fishing, caught a 15' shark & took it onboard",M,False
1933.0,Unprovoked,USA,South Carolina,Bathing,M,False
1933.0,Unprovoked,USA,Connecticut,Swimming,F,False
1933.0,Unprovoked,USA,California,,M,False
1933.0,Unprovoked,AUSTRALIA,Western Australia,Pearl diving,M,False
1933.0,Unprovoked,USA,South Carolina,Sitting in 3' of water,M,False
1933.0,Unprovoked,USA,South Carolina,Standing,F,False
1933.0,Invalid,AUSTRALIA,Northern Territory,Fishing,M,True
1933.0,Sea Disaster,BARBADOS,St Michael Parish,Yacht of Michael Howell capsized,,True
1933.0,Provoked,AUSTRALIA,Queensland,Fishing,M,False
1933.0,Unprovoked,AUSTRALIA,Queensland,Treading water,M,False
1933.0,Sea Disaster,CUBA,Havana Province,Swimming to shore from capsized sailboat,M,True
1933.0,Unprovoked,USA,Florida,Swimming,M,True
1933.0,Unprovoked,AUSTRALIA,New South Wales,Standing on his hands,M,False
1933.0,Unprovoked,AUSTRALIA,Torres Strait,Diving for trochus  from dinghy when seized by shark 6' below the surface,M,False
1933.0,Boating,AUSTRALIA,South Australia,,,False
1933.0,Provoked,AUSTRALIA,South Australia,Fishing,M,False
1933.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,True
1932.0,Unprovoked,AUSTRALIA,Northern Territory,,M,False
1932.0,Provoked,NEW ZEALAND,North Island,Fishing ,M,False
1932.0,Sea Disaster,CUBA,,Hurricane & Tidal Wave,,False
1932.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,False
1932.0,Unprovoked,CAPE VERDE,Barlavento Islands,Swimming,M,True
1932.0,Unprovoked,FIJI,Viti Levu Island,Catching a turtle,M,False
1932.0,Provoked,AUSTRALIA,New South Wales,,M,False
1932.0,Provoked,AUSTRALIA,New South Wales,,M,False
1932.0,Provoked,USA,New Jersey,Fishing,M,False
1932.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1932.0,Provoked,BAHAMAS,New Providence District,On expedition filming a feature movie & standing on tripod,M,False
1932.0,Invalid,USA,Texas,,M,True
1932.0,Boating,CANADA,Bay of Fundy,"Fishing, hauling in fishing gear",M,False
1932.0,Provoked,USA,New Jersey,Fishing,M,False
1932.0,Provoked,USA,New Jersey,Fishing,M,False
1932.0,Unprovoked,FIJI,Yasawa Islands,Free diving with goggles,F,True
1932.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,True
1932.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1932.0,Unprovoked,PHILIPPINES,Manila,Standing,M,True
1932.0,Unprovoked,PHILIPPINES,Manila,Standing,F,True
1932.0,Unprovoked,USA,Hawaii,Swimming,M,False
1932.0,Unprovoked,AUSTRALIA,Queensland,Fishing with dynamite,M,False
1932.0,Unprovoked,PHILIPPINES,Manila,Working near fish traps,M,True
1932.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,False
1932.0,Boating,AUSTRALIA,Victoria,Fishing,,False
1932.0,Provoked,MEXICO,Baja California,Fishing,M,True
1932.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Collecting fish by lamplight in gully,M,False
1931.0,Unprovoked,AUSTRALIA,Torres Strait,Diving for trochus from lugger,M,False
1931.0,Unprovoked,JAMAICA,,Diving off wharf,M,True
1931.0,Unprovoked,USA,Florida,Swimming,M,False
1931.0,Unprovoked,USA,Florida,Swimming ,F,False
1931.0,Invalid,USA,Hawaii,Fishing,M,True
1931.0,Unprovoked,CUBA,Havana Province,Swimming,M,True
1931.0,Invalid,USA,Hawaii,,M,True
1931.0,Boating,USA,New Jersey,Fishing for bluefish,,False
1931.0,Unprovoked,CUBA,Havana Province,Swimming a quarter mile offshore,M,True
1931.0,Unprovoked,CUBA,Havana Province,Swimming ,M,True
1931.0,Unprovoked,USA,Texas,Swimming,M,False
1931.0,Unprovoked,USA,New Jersey,Swimming,M,False
1931.0,Unprovoked,AUSTRALIA,Queensland,Fell overboard?,M,True
1931.0,Unprovoked,FIJI,Viti Levu Island,Swimming,M,False
1931.0,Unprovoked,USA,New Jersey,Swimming,M,False
1931.0,Unprovoked,USA,Hawaii,"Fishing, had just speared a ulua",M,False
1931.0,Provoked,USA,Hawaii,Gaffing & attempting to bring onboard a harpooned shark,M,False
1931.0,Unprovoked,USA,Florida,Crabbing,M,False
1931.0,Boating,AUSTRALIA,New South Wales,,,False
1931.0,Unprovoked,AUSTRALIA,Queensland,Fishing with a cast net,M,True
1931.0,Boating,TURKEY,,Fishing,,False
1931.0,Provoked,AUSTRALIA,South Australia,"Fishing, hauling in net, shark in net",M,False
1931.0,Invalid,AUSTRALIA,New South Wales,Swimming ,M,True
1931.0,Unprovoked,AUSTRALIA,Torres Strait,,M,False
1931.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1931.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,False
1931.0,Unprovoked,TONGA,Niua ,"Swimming, carrying tin can with mail to steamer",M,True
1931.0,Unprovoked,PAPUA NEW GUINEA,,,,False
1930.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,False
1930.0,Unprovoked,AUSTRALIA,New South Wales,Fell overboard,M,True
1930.0,Boating,AUSTRALIA,Victoria,Fishing,,False
1930.0,Unprovoked,AUSTRALIA,New South Wales,,M,True
1930.0,Unprovoked,AUSTRALIA,Queensland,Thrown into water from fishing dinghy,M,False
1930.0,Unprovoked,HONDURAS,Black River,Swimming,M,True
1930.0,Boating,AZORES,,,,False
1930.0,Unprovoked,AUSTRALIA,Western Australia,Fishing,M,False
1930.0,Unprovoked,SPAIN,Canary Islands,Swimming,M,False
1930.0,Unprovoked,USA,Florida,Swimming,M,False
1930.0,Unprovoked,CUBA,Havana Province,Swimming,M,False
1930.0,Unprovoked,USA,Florida,Swimming,M,False
1930.0,Unprovoked,AUSTRALIA,Torres Strait,,M,True
1930.0,Unprovoked,USA,Texas,Swimming / floating,M,False
1930.0,Boating,TURKEY,,Fishing,M,False
1930.0,Invalid,COSTA RICA,Limón Province,Air disaster,,True
1930.0,Invalid,SOUTH AFRICA,Eastern Cape Province,,M,True
1930.0,Unprovoked,USA,Florida,Sponge diving,M,False
1930.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1930.0,Unprovoked,AUSTRALIA,Victoria,Diving off pier & treading water,M,True
1930.0,Provoked,AUSTRALIA,Western Australia,Removing shark from a trap,M,False
1930.0,Boating,MEXICO,Veracruz,Fishing schooner Jose Luis foundered,,True
1930.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,False
1930.0,Sea Disaster,MAURITIUS,,Swimming to shore after a squall  capsized their motorized shark fishing boat,M,True
1930.0,Unprovoked,OKINAWA,,,M,False
1930.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,True
1929.0,Unprovoked,AUSTRALIA,New South Wales,Diving by wharf,M,True
1929.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,False
1929.0,Unprovoked,AUSTRALIA,New South Wales,Bathing or body surfing ,F,False
1929.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1929.0,Unprovoked,AUSTRALIA,Queensland,,M,True
1929.0,Sea Disaster,KIRIBATI,Phoenix Islands,"Sea Disaster, wreck of the  SS Norwich City",M,True
1929.0,Unprovoked,CUBA,Cienfuegos Province,Fishing,M,False
1929.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1929.0,Unprovoked,SPAIN,Valencia,Fishing ,M,False
1929.0,Unprovoked,AUSTRALIA,Queensland,Fell from wharf into water & attacked immediately,M,True
1929.0,Unprovoked,USA,South Carolina,Bathing,M,False
1929.0,Unprovoked,MEXICO,Tamaulipas,Swimming,M,False
1929.0,Invalid,CAPE VERDE,Santiago Island,,F,True
1929.0,Provoked,USA,Florida,Fishing,M,False
1929.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1929.0,Unprovoked,AUSTRALIA,Queensland,Diving for trepang,M,False
1929.0,Unprovoked,AUSTRALIA,Queensland,Diving for trochus,M,False
1929.0,Provoked,AUSTRALIA,Queensland,Standing in knee-deep water,M,False
1929.0,Unprovoked,AUSTRALIA,Torres Strait,,M,True
1929.0,Unprovoked,AUSTRALIA,Torres Strait,Swimming between boats,M,True
1929.0,Unprovoked,USA,Florida,Swimming,M,False
1929.0,Unprovoked,AUSTRALIA,Torres Strait,Bathing,M,True
1929.0,Unprovoked,AUSTRALIA,South Australia,Launching rowboat through the surf,M,False
1929.0,Unprovoked,AUSTRALIA,South Australia,Launching rowboat through the surf,M,False
1929.0,Unprovoked,AUSTRALIA,New South Wales,Body surfing,M,True
1929.0,Boating,AUSTRALIA,Western Australia,Canoeing,,False
1929.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,True
1929.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,True
1929.0,Unprovoked,NEW ZEALAND,North Island,Bathing,F,False
1929.0,Unprovoked,AUSTRALIA,New South Wales,Body surfing,M,True
1929.0,Boating,TURKEY,,Fishing boat,M,True
1929.0,Unprovoked,FIJI,Viti Levu Island,Diving for coins thrown from ship S.S. Moeraki,M,True
1929.0,Invalid,AUSTRALIA,New South Wales,Swimming,M,True
1929.0,Provoked,AUSTRALIA,South Australia,"Wading, netting fish",M,False
1929.0,Provoked,USA,Florida,Fishing,M,False
1929.0,Unprovoked,AUSTRALIA,New South Wales,,M,False
1929.0,Unprovoked,USA,Florida,Hardhat diving ,M,False
1928.0,Unprovoked,AUSTRALIA,,Pearl diving,M,False
1928.0,Provoked,USA,New Jersey,Fishing,M,False
1928.0,Boating,INDIA,,,M,False
1928.0,Sea Disaster,USA,Virginia,"Sea Disaster, sinking of the  SS Vestris",M,True
1928.0,Unprovoked,PANAMA,Gulf of Panama,Swimming,M,True
1928.0,Unprovoked,USA,Texas,Fishing,M,False
1928.0,Invalid,USA,New Jersey,,M,True
1928.0,Unprovoked,AUSTRALIA,,Pearl diving,M,False
1928.0,Provoked,ITALY,Tuscany,Boating,M,False
1928.0,Unprovoked,USA,Florida,Swimming,M,False
1928.0,Invalid,INDIA,,,M,True
1928.0,Unprovoked,AUSTRALIA,Queensland,Fishing,M,False
1928.0,Unprovoked,AUSTRALIA,New South Wales,Treading water,M,False
1928.0,Unprovoked,JAMAICA,,Diving,M,True
1928.0,Unprovoked,AUSTRALIA,Queensland,Bathing,M,False
1928.0,Unprovoked,AUSTRALIA,New South Wales,Standing in waist-deep water,M,True
1928.0,Unprovoked,AUSTRALIA,Queensland,,M,False
1928.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,True
1928.0,Unprovoked,COSTA RICA,Near Puntarenas,Swimming,F,False
1928.0,Unprovoked,COSTA RICA,Near Puntarenas,Swimming,M,False
1928.0,Unprovoked,AUSTRALIA,Torres Strait,Retrieving meat from a cage in the water,M,True
1928.0,Invalid,USA,Florida,Swimming,,True
1928.0,Invalid,USA,Florida,Jumped overboard and swimming,M,True
1928.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,,F,False
1928.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Body surfing,M,False
1928.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Standing,M,False
1927.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,True
1927.0,Sea Disaster,AUSTRALIA,New South Wales,The steamer Tahiti collided with the ferry Greycliffe,,True
1927.0,Sea Disaster,BRAZIL,Porto Seguro,Italian liner Principessa Mafalda sank,,True
1927.0,Unprovoked,AUSTRALIA,New South Wales,Riding horseback across the creek,M,False
1927.0,Unprovoked,FIJI,,"Standing, collecting bananas",M,False
1927.0,Boating,AUSTRALIA,New South Wales,,,False
1927.0,Sea Disaster,PHILIPPINES,Luzon Island,Sea disaster,,True
1927.0,Unprovoked,AUSTRALIA,Queensland,Walking,M,True
1927.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,False
1927.0,Unprovoked,AUSTRALIA,Queensland,Pearl diving,M,False
1927.0,Unprovoked,AUSTRALIA,New South Wales,Body surfing / treading water,M,False
1927.0,Provoked,NICARAGUA,Salinas Bay,Feeling the shark’s teeth,M,False
1927.0,Unprovoked,AUSTRALIA,Queensland,Attempting to rescue drowning man,M,False
1927.0,Provoked,NEW ZEALAND,South Island,Fishing,M,False
1927.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Body surfing,M,False
1927.0,Unprovoked,USA,California,Swimming,M,False
1927.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,True
1927.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,True
1927.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1926.0,Unprovoked,AUSTRALIA,Torres Strait,Diving for trochus,M,True
1926.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,False
1926.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Jumped into the water,M,True
1926.0,Unprovoked,AUSTRALIA,New South Wales,Bathing,M,False
1926.0,Sea Disaster,BERMUDA,,British patrol boat 1250-ton HMS  Valerian foundered in a hurricane,,False
1926.0,Unprovoked,PAPUA NEW GUINEA,,Jumped out of canoe,M,True
1926.0,Unprovoked,USA,New Jersey,Swimming,M,True
1926.0,Unprovoked,ITALY,Golfo di Genova in the Ligurian Sea,Swimming,M,True
1926.0,Boating,USA,New Jersey,Fishing,M,False
1926.0,Unprovoked,USA,California,Swimming with dog near canning factory,M,False
1926.0,Invalid,SPAIN,Sants-Montjic,Bathing,M,True
1926.0,Unprovoked,USA,Hawaii,Swimming,M,True
1926.0,Unprovoked,SOUTH ATLANTIC OCEAN,South of the Equator ,Fell overboard from SS Ripley Castle,M,False
1926.0,Unprovoked,USA,Hawaii,Swimming,F,False
1926.0,Unprovoked,AUSTRALIA,South Australia,Swimming ,F,True
1926.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,False
1926.0,Unprovoked,AUSTRALIA,Victoria,,M,False
1926.0,Unprovoked,MONACO,Bay of Monaco,,M,True
1926.0,Provoked,NEW ZEALAND,Cook Islands,Shark hoisted on board liner Tahiti,M,False
1926.0,Unprovoked,SINGAPORE,,Dived onto shark from floating stage,F,True
1926.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming to mail boat,M,False
1925.0,Unprovoked,AUSTRALIA,Western Australia,Floating on his back,M,True
1925.0,Unprovoked,USA,Puerto Rico,,F,False
1925.0,Unprovoked,USA,Puerto Rico,,M,False
1925.0,Provoked,SPAIN,Valencia ,Fishing,M,False
1925.0,Unprovoked,ENGLAND,Isle of Wight,Fishing,M,False
1925.0,Unprovoked,USA,South Carolina,Swimming,F,False
1925.0,Invalid,AUSTRALIA,Western Australia,,,True
1925.0,Unprovoked,USA,Puerto Rico,,M,False
1925.0,Unprovoked,AUSTRALIA,New South Wales,Bathing in waist-deep water,M,False
1925.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,True
1925.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Swimming,M,True
1925.0,Unprovoked,USA,Florida,Swimming,M,False
1925.0,Unprovoked,CANADA,Vancouver,"Diving, repairing water main at depth of 90'",M,False
1925.0,Unprovoked,FIJI,Viti Levu Island,Diving for coins tossed from passenger ship,M,False
1924.0,Unprovoked,MEXICO,Tamaulipas,The Ward liner Esperanza stranded during a gale & she leapt overboard to rescue her dog which had been swept overboard.,F,True
1924.0,Unprovoked,PANAMA,"2 to 3 miles off Taboguilla Island, Pacific Ocean","Inebriated, woke from sleep and fell off deck into the water ",M,False
1924.0,Unprovoked,USA,Puerto Rico,Bathing,M,True
1924.0,Provoked,FRENCH POLYNESIA,Tuamotus,Pearl diving,M,False
1924.0,Unprovoked,AUSTRALIA,Victoria,Bathing,M,False
1924.0,Unprovoked,USA,South Carolina,Standing,M,False
1924.0,Provoked,ENGLAND,Dorset,Fishing for mackerel,M,False
1924.0,Boating,USA,California,Fishing,M,False
1924.0,Provoked,USA,Florida,Removing shark from a net,M,False
1924.0,Unprovoked,AUSTRALIA,New South Wales,"Fishing, fell in water & swimming strongly to shore",M,True
1924.0,Unprovoked,PANAMA,150 miles offshore,"Floating, after falling or jumping off the Standard Oil tanker Frederick W. Weller",M,False
1924.0,Invalid,AUSTRALIA,Western Australia,Swimming ,M,True
1924.0,Unprovoked,SOLOMON ISLANDS,Central Province,Swimming,M,False
1924.0,Boating,SPAIN,Galica,Fishing,,False
1924.0,Unprovoked,AUSTRALIA,New South Wales,Bathing in 5' of water,F,False
1924.0,Invalid,AUSTRALIA,Queensland,Bathing,M,True
1924.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,True
1924.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,False
1924.0,Unprovoked,AUSTRALIA,New South Wales,Had just dived into water & was swimming,M,True
1923.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,False
1923.0,Unprovoked,AUSTRALIA,New South Wales,"Fishing, standing in waist-deep water",M,True
1923.0,Unprovoked,AUSTRALIA,Western Australia,Dry shelling,M,True
1923.0,Invalid,AUSTRALIA,New South Wales,Fishing,M,True
1923.0,Invalid,AUSTRALIA,New South Wales,Sailing,M,True
1923.0,Boating,AUSTRALIA,New South Wales,Fishing,,False
1923.0,Unprovoked,AUSTRALIA,Torres Strait,Pearl diving,M,False
1923.0,Unprovoked,GUYANA,Demerara County,Fishing,M,False
1923.0,Unprovoked,AUSTRALIA,Queensland,Diving for pearl,M,False
1923.0,Boating,AUSTRALIA,New South Wales,"After rowing skiff was holed by shark, he was attempting to swim ashore",M,True
1923.0,Boating,MEXICO,Vera Cruz,Dismantling cable buoys of the cable ship All America,,False
1923.0,Unprovoked,AUSTRALIA,Western Australia,Wading,M,False
